2024-03-07 04:02:52 | Conf | use logdir run/2024-03-07-04-02-irseg-LASNet-
2024-03-07 23:16:26 | Iter | [174/500] loss=0.117/0.097, mPA=0.705, miou=0.520, avg=0.613
2024-03-07 23:22:45 | Iter | [175/500] loss=0.108/0.095, mPA=0.686, miou=0.527, avg=0.606
2024-03-07 23:29:03 | Iter | [176/500] loss=0.113/0.098, mPA=0.681, miou=0.524, avg=0.602
2024-03-07 23:35:21 | Iter | [177/500] loss=0.113/0.098, mPA=0.682, miou=0.514, avg=0.598
2024-03-07 23:41:40 | Iter | [178/500] loss=0.108/0.096, mPA=0.687, miou=0.524, avg=0.606
2024-03-07 23:48:01 | Iter | [179/500] loss=0.108/0.097, mPA=0.678, miou=0.520, avg=0.599
2024-03-07 23:54:21 | Iter | [180/500] loss=0.111/0.098, mPA=0.673, miou=0.515, avg=0.594
2024-03-08 00:00:41 | Iter | [181/500] loss=0.104/0.093, mPA=0.683, miou=0.526, avg=0.605
2024-03-08 00:07:00 | Iter | [182/500] loss=0.114/0.099, mPA=0.673, miou=0.521, avg=0.597
2024-03-08 00:13:17 | Iter | [183/500] loss=0.110/0.097, mPA=0.690, miou=0.519, avg=0.604
2024-03-08 00:19:37 | Iter | [184/500] loss=0.105/0.094, mPA=0.690, miou=0.522, avg=0.606
2024-03-08 00:25:57 | Iter | [185/500] loss=0.109/0.099, mPA=0.693, miou=0.513, avg=0.603
2024-03-08 00:32:15 | Iter | [186/500] loss=0.103/0.101, mPA=0.685, miou=0.517, avg=0.601
2024-03-08 00:38:30 | Iter | [187/500] loss=0.104/0.094, mPA=0.677, miou=0.529, avg=0.603
2024-03-08 00:44:47 | Iter | [188/500] loss=0.106/0.091, mPA=0.687, miou=0.527, avg=0.607
2024-03-08 00:51:04 | Iter | [189/500] loss=0.102/0.098, mPA=0.705, miou=0.521, avg=0.613
2024-03-08 00:57:24 | Iter | [190/500] loss=0.104/0.093, mPA=0.690, miou=0.529, avg=0.609
2024-03-08 01:03:46 | Iter | [191/500] loss=0.104/0.095, mPA=0.680, miou=0.527, avg=0.603
2024-03-08 01:10:10 | Iter | [192/500] loss=0.103/0.094, mPA=0.691, miou=0.526, avg=0.608
2024-03-08 01:16:38 | Iter | [193/500] loss=0.102/0.098, mPA=0.689, miou=0.524, avg=0.606
2024-03-08 01:23:00 | Iter | [194/500] loss=0.099/0.097, mPA=0.690, miou=0.530, avg=0.610
2024-03-08 01:29:20 | Iter | [195/500] loss=0.102/0.097, mPA=0.700, miou=0.522, avg=0.611
2024-03-08 01:35:41 | Iter | [196/500] loss=0.101/0.094, mPA=0.679, miou=0.527, avg=0.603
2024-03-08 01:42:02 | Iter | [197/500] loss=0.102/0.097, mPA=0.697, miou=0.522, avg=0.610
2024-03-08 01:48:25 | Iter | [198/500] loss=0.099/0.090, mPA=0.677, miou=0.531, avg=0.604
2024-03-08 01:54:52 | Iter | [199/500] loss=0.098/0.095, mPA=0.673, miou=0.517, avg=0.595
2024-03-08 02:01:18 | Iter | [200/500] loss=0.101/0.099, mPA=0.690, miou=0.518, avg=0.604
2024-03-08 02:07:45 | Iter | [201/500] loss=0.099/0.096, mPA=0.686, miou=0.524, avg=0.605
2024-03-08 02:14:14 | Iter | [202/500] loss=0.098/0.094, mPA=0.688, miou=0.524, avg=0.606
2024-03-08 02:20:46 | Iter | [203/500] loss=0.098/0.098, mPA=0.669, miou=0.516, avg=0.593
2024-03-08 02:27:17 | Iter | [204/500] loss=0.097/0.093, mPA=0.689, miou=0.527, avg=0.608
2024-03-08 02:33:40 | Iter | [205/500] loss=0.096/0.095, mPA=0.690, miou=0.523, avg=0.606
2024-03-08 02:40:00 | Iter | [206/500] loss=0.098/0.094, mPA=0.724, miou=0.527, avg=0.626
2024-03-08 02:46:26 | Iter | [207/500] loss=0.103/0.093, mPA=0.699, miou=0.523, avg=0.611
2024-03-08 02:52:55 | Iter | [208/500] loss=0.095/0.093, mPA=0.684, miou=0.530, avg=0.607
2024-03-08 02:59:32 | Iter | [209/500] loss=0.095/0.091, mPA=0.699, miou=0.534, avg=0.616
2024-03-08 03:06:03 | Iter | [210/500] loss=0.095/0.092, mPA=0.701, miou=0.531, avg=0.616
2024-03-08 03:12:30 | Iter | [211/500] loss=0.094/0.097, mPA=0.716, miou=0.527, avg=0.621
2024-03-08 03:18:57 | Iter | [212/500] loss=0.096/0.095, mPA=0.696, miou=0.533, avg=0.614
2024-03-08 03:25:22 | Iter | [213/500] loss=0.093/0.094, mPA=0.692, miou=0.534, avg=0.613
2024-03-08 03:31:48 | Iter | [214/500] loss=0.094/0.091, mPA=0.691, miou=0.535, avg=0.613
2024-03-08 03:38:16 | Iter | [215/500] loss=0.092/0.094, mPA=0.699, miou=0.533, avg=0.616
2024-03-08 03:44:42 | Iter | [216/500] loss=0.094/0.097, mPA=0.700, miou=0.532, avg=0.616
2024-03-08 03:51:07 | Iter | [217/500] loss=0.095/0.096, mPA=0.689, miou=0.531, avg=0.610
2024-03-08 03:57:32 | Iter | [218/500] loss=0.094/0.097, mPA=0.676, miou=0.534, avg=0.605
2024-03-08 04:03:56 | Iter | [219/500] loss=0.093/0.097, mPA=0.692, miou=0.532, avg=0.612
2024-03-08 04:10:20 | Iter | [220/500] loss=0.092/0.100, mPA=0.684, miou=0.532, avg=0.608
2024-03-08 04:16:53 | Iter | [221/500] loss=0.093/0.097, mPA=0.687, miou=0.532, avg=0.610
2024-03-08 04:23:26 | Iter | [222/500] loss=0.092/0.097, mPA=0.693, miou=0.533, avg=0.613
2024-03-08 04:29:54 | Iter | [223/500] loss=0.092/0.095, mPA=0.679, miou=0.534, avg=0.607
2024-03-08 04:36:24 | Iter | [224/500] loss=0.091/0.102, mPA=0.708, miou=0.528, avg=0.618
2024-03-08 04:43:04 | Iter | [225/500] loss=0.094/0.092, mPA=0.685, miou=0.536, avg=0.610
2024-03-08 04:49:31 | Iter | [226/500] loss=0.092/0.099, mPA=0.702, miou=0.527, avg=0.615
2024-03-08 04:55:55 | Iter | [227/500] loss=0.091/0.093, mPA=0.678, miou=0.537, avg=0.607
2024-03-08 05:02:18 | Iter | [228/500] loss=0.089/0.094, mPA=0.689, miou=0.532, avg=0.610
2024-03-08 05:08:47 | Iter | [229/500] loss=0.090/0.096, mPA=0.688, miou=0.533, avg=0.610
2024-03-08 05:15:26 | Iter | [230/500] loss=0.091/0.096, mPA=0.679, miou=0.532, avg=0.606
2024-03-08 05:22:06 | Iter | [231/500] loss=0.089/0.094, mPA=0.688, miou=0.537, avg=0.613
2024-03-08 05:28:43 | Iter | [232/500] loss=0.105/0.098, mPA=0.705, miou=0.528, avg=0.617
2024-03-08 05:35:18 | Iter | [233/500] loss=0.087/0.097, mPA=0.677, miou=0.535, avg=0.606
2024-03-08 05:41:56 | Iter | [234/500] loss=0.090/0.100, mPA=0.674, miou=0.523, avg=0.598
